record_id,hospital_name,ward,supplier_name,category,item_name,received_date,expiry_date,shelf_life_days,days_until_expiry,is_expired,qty_received,qty_remaining,unit_cost_usd,waste_value_usd,procurement_month
REC04692,Sunrise Clinic,Emergency,NovaMed Solutions,Surgical Supply,Wound Dressing Pack,2025-04-08,2027-09-08,883,829,False,486,27,248.25,0.0,2025-04
REC04693,Metro Health Hub,Pharmacy Store,MedLine Supplies Co.,Surgical Supply,Suture Kit 3-0,2024-10-28,2026-09-23,695,479,False,290,57,114.2,0.0,2024-10
REC04694,Valley Care Hospital,Cardiology,MedLine Supplies Co.,Pharmaceutical,Amoxicillin 500mg,2024-10-18,2026-04-21,550,324,False,200,50,326.62,0.0,2024-10
REC04695,Metro Health Hub,Cardiology,GlobalMed Imports,Surgical Supply,Scalpel Blade 22,2024-07-31,2025-10-19,445,140,False,499,99,76.35,0.0,2024-07
REC04696,Valley Care Hospital,Oncology,CarePlus Distributors,IV Fluid,Normal Saline 500ml,2024-10-12,2025-12-24,438,206,False,365,105,176.22,0.0,2024-10
REC04697,Metro Health Hub,Oncology,PharmaDirect Ltd.,IV Fluid,Normal Saline 500ml,2025-04-09,2025-11-19,224,171,False,58,15,142.66,0.0,2025-04
REC04698,Sunrise Clinic,Orthopedics,PharmaDirect Ltd.,Diagnostic Kit,Blood Glucose Strip,2025-05-11,2025-12-01,204,183,False,243,25,53.02,0.0,2025-05
REC04699,Valley Care Hospital,Cardiology,PharmaDirect Ltd.,PPE,Disposable Gown,2024-07-30,2026-07-02,702,396,False,293,40,291.94,0.0,2024-07
REC04700,Metro Health Hub,General Ward,NovaMed Solutions,Diagnostic Kit,Urine Dipstick,2024-06-19,2025-03-31,285,-62,True,400,26,79.71,2072.46,2024-06
REC04701,Valley Care Hospital,General Ward,CarePlus Distributors,PPE,Surgical Mask Box,2024-11-30,2025-12-05,370,187,False,151,22,241.78,0.0,2024-11
REC04702,Sunrise Clinic,General Ward,PharmaDirect Ltd.,Diagnostic Kit,Pregnancy Test Kit,2024-07-06,2025-03-01,238,-92,True,418,10,229.36,2293.6,2024-07
REC04703,Metro Health Hub,Orthopedics,PharmaDirect Ltd.,Diagnostic Kit,Blood Glucose Strip,2025-04-09,2025-09-29,173,120,False,309,26,131.63,0.0,2025-04
REC04704,North Medical Center,Oncology,MedLine Supplies Co.,Surgical Supply,Wound Dressing Pack,2025-04-12,2027-05-12,760,710,False,281,12,55.84,0.0,2025-04
REC04705,Sunrise Clinic,ICU,CarePlus Distributors,Surgical Supply,Surgical Gloves L,2024-09-13,2026-12-04,812,551,False,213,58,341.19,0.0,2024-09
REC04706,City General Hospital,General Ward,MedLine Supplies Co.,PPE,N95 Mask,2024-09-07,2025-09-16,374,107,False,455,15,15.15,0.0,2024-09
REC04707,City General Hospital,ICU,PharmaDirect Ltd.,Surgical Supply,Suture Kit 3-0,2025-04-22,2026-08-20,485,445,False,59,8,412.28,0.0,2025-04
REC04708,Sunrise Clinic,Oncology,PharmaDirect Ltd.,PPE,Surgical Mask Box,2025-03-28,2026-06-12,441,376,False,288,62,422.72,0.0,2025-03
REC04709,City General Hospital,Oncology,NovaMed Solutions,IV Fluid,Mannitol 20%,2024-12-26,2026-03-16,445,288,False,268,71,259.1,0.0,2024-12
REC04710,City General Hospital,Oncology,NovaMed Solutions,Surgical Supply,Suture Kit 3-0,2024-10-31,2027-07-28,1000,787,False,72,20,433.31,0.0,2024-10
REC04711,Metro Health Hub,Oncology,CarePlus Distributors,IV Fluid,Normal Saline 500ml,2024-07-18,2025-10-02,441,123,False,164,33,399.88,0.0,2024-07
REC04712,Valley Care Hospital,Orthopedics,MedLine Supplies Co.,Pharmaceutical,Paracetamol 500mg,2024-09-24,2026-09-21,727,477,False,119,24,182.92,0.0,2024-09
REC04713,Metro Health Hub,Oncology,CarePlus Distributors,IV Fluid,Dextrose 5% 1L,2024-05-14,2025-10-21,525,142,False,465,108,313.97,0.0,2024-05
REC04714,Valley Care Hospital,ICU,MedLine Supplies Co.,Diagnostic Kit,Pregnancy Test Kit,2024-11-13,2025-07-24,253,53,False,301,55,218.37,0.0,2024-11
REC04715,North Medical Center,General Ward,PharmaDirect Ltd.,IV Fluid,Ringer Lactate 1L,2025-05-05,2026-02-07,278,251,False,424,63,351.7,0.0,2025-05
REC04716,Metro Health Hub,General Ward,GlobalMed Imports,PPE,Surgical Mask Box,2024-12-31,2026-03-30,454,302,False,272,63,254.17,0.0,2024-12
REC04717,Metro Health Hub,Emergency,PharmaDirect Ltd.,IV Fluid,Normal Saline 500ml,2024-10-06,2025-08-15,313,75,False,51,11,72.05,0.0,2024-10
REC04718,Valley Care Hospital,Orthopedics,MedLine Supplies Co.,Pharmaceutical,Metformin 850mg,2025-01-31,2025-08-02,183,62,False,398,71,263.74,0.0,2025-01
REC04719,Valley Care Hospital,Orthopedics,PharmaDirect Ltd.,Surgical Supply,Suture Kit 3-0,2024-07-25,2026-07-01,706,395,False,437,55,27.18,0.0,2024-07
REC04720,City General Hospital,Oncology,GlobalMed Imports,IV Fluid,Normal Saline 500ml,2024-10-10,2025-11-07,393,159,False,146,43,298.85,0.0,2024-10
REC04721,Metro Health Hub,Cardiology,MedLine Supplies Co.,Surgical Supply,Sterile Drape,2024-12-23,2027-07-22,941,781,False,51,9,244.7,0.0,2024-12
REC04722,North Medical Center,Cardiology,GlobalMed Imports,Pharmaceutical,Insulin Glargine,2024-10-09,2025-09-16,342,107,False,474,96,109.72,0.0,2024-10
REC04723,North Medical Center,Oncology,MedLine Supplies Co.,Pharmaceutical,Paracetamol 500mg,2025-01-14,2025-10-27,286,148,False,449,100,433.87,0.0,2025-01
REC04724,Metro Health Hub,Cardiology,CarePlus Distributors,PPE,Disposable Gown,2025-02-28,2026-05-12,438,345,False,483,25,169.05,0.0,2025-02
REC04725,Sunrise Clinic,Pharmacy Store,NovaMed Solutions,Pharmaceutical,Amoxicillin 500mg,2024-06-10,2025-02-23,258,-98,True,106,5,122.32,611.6,2024-06
REC04726,North Medical Center,Emergency,MedLine Supplies Co.,PPE,Surgical Mask Box,2024-05-21,2026-03-28,676,300,False,331,85,439.85,0.0,2024-05
REC04727,City General Hospital,Cardiology,PharmaDirect Ltd.,Surgical Supply,Surgical Gloves L,2024-08-11,2025-09-13,398,104,False,209,24,51.27,0.0,2024-08
REC04728,North Medical Center,Emergency,PharmaDirect Ltd.,Diagnostic Kit,COVID Rapid Test,2024-09-17,2025-05-07,232,-25,True,236,43,149.13,6412.59,2024-09
REC04729,City General Hospital,Pharmacy Store,PharmaDirect Ltd.,Diagnostic Kit,Urine Dipstick,2024-07-26,2025-03-27,244,-66,True,228,57,184.26,10502.82,2024-07
REC04730,Sunrise Clinic,Oncology,PharmaDirect Ltd.,IV Fluid,Dextrose 5% 1L,2025-01-23,2026-04-08,440,311,False,220,2,26.89,0.0,2025-01
REC04731,City General Hospital,General Ward,CarePlus Distributors,Diagnostic Kit,Blood Glucose Strip,2024-12-11,2025-04-24,134,-38,True,168,55,118.69,6527.95,2024-12
REC04732,Sunrise Clinic,General Ward,GlobalMed Imports,IV Fluid,Mannitol 20%,2024-07-06,2025-11-18,500,170,False,470,53,120.97,0.0,2024-07
REC04733,Valley Care Hospital,ICU,GlobalMed Imports,Surgical Supply,Sterile Drape,2025-01-01,2026-10-09,646,495,False,160,22,413.03,0.0,2025-01
REC04734,Sunrise Clinic,Pharmacy Store,CarePlus Distributors,Surgical Supply,Sterile Drape,2024-05-11,2026-10-26,898,512,False,156,38,71.15,0.0,2024-05
REC04735,City General Hospital,General Ward,PharmaDirect Ltd.,Diagnostic Kit,COVID Rapid Test,2025-02-07,2025-06-20,133,19,False,203,89,295.83,26328.87,2025-02
REC04736,City General Hospital,Orthopedics,PharmaDirect Ltd.,IV Fluid,Ringer Lactate 1L,2024-05-02,2025-06-27,421,26,False,63,33,275.48,9090.84,2024-05
REC04737,North Medical Center,General Ward,CarePlus Distributors,Pharmaceutical,Amlodipine 5mg,2025-04-28,2026-01-30,277,243,False,396,94,424.1,0.0,2025-04
REC04738,Valley Care Hospital,Emergency,GlobalMed Imports,Surgical Supply,Sterile Drape,2024-07-28,2025-12-12,502,194,False,432,30,52.23,0.0,2024-07
REC04739,City General Hospital,Orthopedics,PharmaDirect Ltd.,PPE,N95 Mask,2025-03-12,2026-10-16,583,502,False,138,15,341.77,0.0,2025-03
REC04740,City General Hospital,Pharmacy Store,NovaMed Solutions,PPE,Surgical Mask Box,2025-01-05,2026-10-24,657,510,False,95,15,203.94,0.0,2025-01
REC04741,Sunrise Clinic,Orthopedics,MedLine Supplies Co.,IV Fluid,Normal Saline 500ml,2024-09-13,2025-05-23,252,-9,True,493,24,108.62,2606.88,2024-09
REC04742,Valley Care Hospital,General Ward,CarePlus Distributors,Surgical Supply,Suture Kit 3-0,2024-11-18,2026-02-10,449,254,False,271,21,321.05,0.0,2024-11
REC04743,Metro Health Hub,ICU,CarePlus Distributors,Surgical Supply,Sterile Drape,2024-11-22,2026-08-28,644,453,False,103,8,357.53,0.0,2024-11
REC04744,North Medical Center,General Ward,MedLine Supplies Co.,PPE,Surgical Mask Box,2024-08-23,2025-10-27,430,148,False,198,18,175.31,0.0,2024-08
REC04745,Sunrise Clinic,Pharmacy Store,CarePlus Distributors,IV Fluid,Dextrose 5% 1L,2024-11-11,2025-05-12,182,-20,True,317,60,384.34,23060.4,2024-11
REC04746,Valley Care Hospital,Pharmacy Store,PharmaDirect Ltd.,Surgical Supply,Suture Kit 3-0,2024-05-21,2025-12-29,587,211,False,131,27,91.98,0.0,2024-05
REC04747,Valley Care Hospital,Oncology,CarePlus Distributors,IV Fluid,Normal Saline 500ml,2025-03-02,2026-01-26,330,239,False,119,33,350.59,0.0,2025-03
REC04748,Sunrise Clinic,Oncology,MedLine Supplies Co.,Diagnostic Kit,COVID Rapid Test,2024-12-31,2025-08-22,234,82,False,276,54,142.2,0.0,2024-12
REC04749,North Medical Center,Emergency,NovaMed Solutions,Pharmaceutical,Amlodipine 5mg,2024-09-30,2026-01-29,486,242,False,214,23,340.66,0.0,2024-09
REC04750,Valley Care Hospital,Oncology,GlobalMed Imports,Surgical Supply,Suture Kit 3-0,2025-01-05,2026-10-07,640,493,False,422,47,55.62,0.0,2025-01
REC04751,Sunrise Clinic,Pharmacy Store,CarePlus Distributors,Pharmaceutical,Paracetamol 500mg,2024-06-23,2026-03-25,640,297,False,119,34,353.42,0.0,2024-06
REC04752,Sunrise Clinic,Emergency,CarePlus Distributors,Pharmaceutical,Omeprazole 20mg,2024-10-18,2025-10-15,362,136,False,269,22,86.27,0.0,2024-10
REC04753,North Medical Center,Cardiology,MedLine Supplies Co.,IV Fluid,Normal Saline 500ml,2025-01-10,2025-10-01,264,122,False,315,32,264.05,0.0,2025-01
REC04754,Valley Care Hospital,General Ward,MedLine Supplies Co.,Diagnostic Kit,Blood Glucose Strip,2024-08-30,2025-05-12,255,-20,True,118,11,387.38,4261.18,2024-08
REC04755,North Medical Center,ICU,NovaMed Solutions,PPE,Surgical Mask Box,2025-05-12,2027-03-12,669,649,False,306,65,404.19,0.0,2025-05
REC04756,Metro Health Hub,Orthopedics,MedLine Supplies Co.,Surgical Supply,Sterile Drape,2025-02-21,2026-02-25,369,269,False,375,44,306.23,0.0,2025-02
REC04757,City General Hospital,ICU,PharmaDirect Ltd.,Surgical Supply,Surgical Gloves L,2024-05-14,2026-09-27,866,483,False,55,5,143.53,0.0,2024-05
REC04758,North Medical Center,Oncology,NovaMed Solutions,Surgical Supply,Scalpel Blade 22,2024-07-20,2026-07-24,734,418,False,474,131,405.36,0.0,2024-07
REC04759,Metro Health Hub,Cardiology,MedLine Supplies Co.,Diagnostic Kit,Blood Glucose Strip,2025-02-25,2025-09-21,208,112,False,203,3,249.05,0.0,2025-02
REC04760,North Medical Center,Oncology,CarePlus Distributors,Pharmaceutical,Metformin 850mg,2024-09-18,2026-09-14,726,470,False,75,12,245.09,0.0,2024-09
REC04761,Sunrise Clinic,ICU,PharmaDirect Ltd.,Pharmaceutical,Paracetamol 500mg,2024-09-03,2026-03-15,558,287,False,327,41,54.89,0.0,2024-09
REC04762,Sunrise Clinic,Orthopedics,GlobalMed Imports,Surgical Supply,Wound Dressing Pack,2024-10-21,2025-12-06,411,188,False,369,91,206.88,0.0,2024-10
REC04763,Metro Health Hub,Emergency,CarePlus Distributors,Pharmaceutical,Amoxicillin 500mg,2024-10-08,2025-07-27,292,56,False,201,53,414.68,0.0,2024-10
REC04764,Valley Care Hospital,Pharmacy Store,PharmaDirect Ltd.,Surgical Supply,Sterile Drape,2024-07-12,2025-10-28,473,149,False,344,54,229.0,0.0,2024-07
REC04765,Sunrise Clinic,Pharmacy Store,PharmaDirect Ltd.,Diagnostic Kit,Blood Glucose Strip,2024-05-30,2025-04-11,316,-51,True,268,67,35.8,2398.6,2024-05
REC04766,Metro Health Hub,ICU,NovaMed Solutions,PPE,Face Shield,2024-06-12,2025-11-13,519,165,False,274,63,25.6,0.0,2024-06
REC04767,Valley Care Hospital,Emergency,MedLine Supplies Co.,Pharmaceutical,Insulin Glargine,2024-06-27,2025-02-10,228,-111,True,255,33,406.47,13413.51,2024-06
REC04768,Valley Care Hospital,Pharmacy Store,CarePlus Distributors,IV Fluid,Dextrose 5% 1L,2025-02-08,2026-06-26,503,390,False,240,41,241.05,0.0,2025-02
REC04769,Sunrise Clinic,Oncology,PharmaDirect Ltd.,IV Fluid,Dextrose 5% 1L,2025-03-27,2026-06-27,457,391,False,78,12,51.69,0.0,2025-03
REC04770,Valley Care Hospital,Emergency,CarePlus Distributors,Pharmaceutical,Amoxicillin 500mg,2024-05-31,2026-05-15,714,348,False,355,90,402.77,0.0,2024-05
REC04771,City General Hospital,Oncology,PharmaDirect Ltd.,Diagnostic Kit,Urine Dipstick,2025-03-23,2025-10-18,209,139,False,249,54,139.2,0.0,2025-03
REC04772,City General Hospital,General Ward,MedLine Supplies Co.,Pharmaceutical,Metformin 850mg,2024-10-04,2025-12-28,450,210,False,340,69,28.5,0.0,2024-10
REC04773,Sunrise Clinic,Orthopedics,GlobalMed Imports,Pharmaceutical,Omeprazole 20mg,2025-01-16,2025-12-30,348,212,False,131,24,157.93,0.0,2025-01
REC04774,City General Hospital,Cardiology,NovaMed Solutions,Pharmaceutical,Insulin Glargine,2024-09-01,2026-07-26,693,420,False,389,42,386.77,0.0,2024-09
REC04775,Sunrise Clinic,Orthopedics,NovaMed Solutions,Pharmaceutical,Amlodipine 5mg,2024-12-28,2026-02-25,424,269,False,188,23,272.1,0.0,2024-12
REC04776,City General Hospital,Cardiology,NovaMed Solutions,Surgical Supply,Surgical Gloves L,2024-12-28,2026-02-16,415,260,False,499,17,17.47,0.0,2024-12
REC04777,Metro Health Hub,Orthopedics,PharmaDirect Ltd.,Diagnostic Kit,Pregnancy Test Kit,2024-07-13,2025-07-12,364,41,False,146,12,40.88,0.0,2024-07
REC04778,Valley Care Hospital,Orthopedics,MedLine Supplies Co.,IV Fluid,Mannitol 20%,2024-12-26,2025-07-18,204,47,False,227,0,153.21,0.0,2024-12
REC04779,Metro Health Hub,Orthopedics,CarePlus Distributors,IV Fluid,Ringer Lactate 1L,2025-05-12,2026-05-19,372,352,False,106,3,259.91,0.0,2025-05
REC04780,Metro Health Hub,Oncology,NovaMed Solutions,Diagnostic Kit,COVID Rapid Test,2025-05-13,2025-11-02,173,154,False,245,42,98.78,0.0,2025-05
REC04781,Metro Health Hub,Cardiology,GlobalMed Imports,Diagnostic Kit,Urine Dipstick,2024-06-03,2025-05-31,362,-1,True,146,15,237.54,3563.1,2024-06
REC04782,City General Hospital,ICU,CarePlus Distributors,Diagnostic Kit,Blood Glucose Strip,2025-01-12,2025-06-05,144,4,False,314,150,232.5,34875.0,2025-01
REC04783,North Medical Center,ICU,CarePlus Distributors,PPE,Disposable Gown,2024-05-27,2026-03-29,671,301,False,287,5,283.61,0.0,2024-05
REC04784,Valley Care Hospital,Pharmacy Store,MedLine Supplies Co.,PPE,N95 Mask,2024-09-27,2026-03-13,532,285,False,221,14,40.47,0.0,2024-09
REC04785,Sunrise Clinic,Oncology,PharmaDirect Ltd.,Surgical Supply,Scalpel Blade 22,2024-09-27,2026-01-05,465,218,False,65,14,448.88,0.0,2024-09
REC04786,Sunrise Clinic,Orthopedics,CarePlus Distributors,Diagnostic Kit,Pregnancy Test Kit,2024-09-25,2025-01-02,99,-150,True,495,22,362.5,7975.0,2024-09
REC04787,Metro Health Hub,Orthopedics,GlobalMed Imports,IV Fluid,Ringer Lactate 1L,2024-09-10,2025-07-18,311,47,False,497,89,246.42,0.0,2024-09
REC04788,Valley Care Hospital,ICU,GlobalMed Imports,Pharmaceutical,Paracetamol 500mg,2024-11-03,2025-07-06,245,35,False,410,33,15.05,0.0,2024-11
REC04789,Valley Care Hospital,Cardiology,PharmaDirect Ltd.,Diagnostic Kit,Urine Dipstick,2024-12-14,2025-09-21,281,112,False,265,44,112.66,0.0,2024-12
REC04790,Sunrise Clinic,Emergency,MedLine Supplies Co.,PPE,N95 Mask,2024-09-30,2026-03-31,547,303,False,409,19,381.47,0.0,2024-09
REC04791,North Medical Center,Oncology,GlobalMed Imports,Surgical Supply,Surgical Gloves L,2024-12-09,2027-08-04,968,794,False,227,8,48.35,0.0,2024-12
REC04792,Valley Care Hospital,ICU,MedLine Supplies Co.,Pharmaceutical,Omeprazole 20mg,2024-10-10,2025-12-03,419,185,False,395,102,281.71,0.0,2024-10
REC04793,Sunrise Clinic,Emergency,CarePlus Distributors,PPE,Surgical Mask Box,2025-03-09,2026-06-04,452,368,False,155,38,291.65,0.0,2025-03
REC04794,North Medical Center,Emergency,CarePlus Distributors,Pharmaceutical,Amoxicillin 500mg,2024-09-28,2026-06-28,638,392,False,308,8,377.45,0.0,2024-09
REC04795,North Medical Center,Emergency,PharmaDirect Ltd.,Pharmaceutical,Metformin 850mg,2024-12-02,2026-02-21,446,265,False,393,107,249.0,0.0,2024-12
REC04796,Sunrise Clinic,ICU,CarePlus Distributors,Pharmaceutical,Amoxicillin 500mg,2025-02-26,2026-07-23,512,417,False,474,102,213.29,0.0,2025-02
REC04797,Valley Care Hospital,Emergency,GlobalMed Imports,Pharmaceutical,Paracetamol 500mg,2024-05-20,2025-12-02,561,184,False,224,51,134.52,0.0,2024-05
REC04798,North Medical Center,Emergency,CarePlus Distributors,IV Fluid,Dextrose 5% 1L,2024-05-09,2025-10-22,531,143,False,447,130,118.24,0.0,2024-05
REC04799,Metro Health Hub,Cardiology,PharmaDirect Ltd.,Diagnostic Kit,Blood Glucose Strip,2025-03-27,2026-01-23,302,236,False,316,59,338.87,0.0,2025-03
REC04800,Valley Care Hospital,ICU,CarePlus Distributors,PPE,Surgical Mask Box,2024-05-20,2025-07-08,414,37,False,272,70,321.53,0.0,2024-05
REC04801,City General Hospital,Emergency,GlobalMed Imports,Pharmaceutical,Amoxicillin 500mg,2024-09-02,2025-08-07,339,67,False,184,51,370.96,0.0,2024-09
REC04802,City General Hospital,Orthopedics,GlobalMed Imports,Pharmaceutical,Metformin 850mg,2025-03-30,2026-04-09,375,312,False,487,19,212.45,0.0,2025-03
REC04803,North Medical Center,Cardiology,CarePlus Distributors,Diagnostic Kit,Urine Dipstick,2024-07-04,2025-05-13,313,-19,True,436,53,69.87,3703.11,2024-07
REC04804,City General Hospital,Pharmacy Store,CarePlus Distributors,Pharmaceutical,Amoxicillin 500mg,2024-09-16,2025-07-18,305,47,False,237,61,312.15,0.0,2024-09
REC04805,North Medical Center,Emergency,CarePlus Distributors,Diagnostic Kit,Pregnancy Test Kit,2024-11-27,2025-02-27,92,-94,True,144,42,440.17,18487.14,2024-11
REC04806,Valley Care Hospital,Orthopedics,NovaMed Solutions,Pharmaceutical,Omeprazole 20mg,2024-11-06,2026-03-19,498,291,False,426,91,412.46,0.0,2024-11
REC04807,City General Hospital,General Ward,NovaMed Solutions,IV Fluid,Dextrose 5% 1L,2025-04-19,2025-12-23,248,205,False,132,28,339.0,0.0,2025-04
REC04808,City General Hospital,Pharmacy Store,MedLine Supplies Co.,PPE,Surgical Mask Box,2024-05-16,2026-04-03,687,306,False,181,8,23.74,0.0,2024-05
REC04809,City General Hospital,General Ward,GlobalMed Imports,IV Fluid,Dextrose 5% 1L,2025-04-14,2026-08-20,493,445,False,65,8,178.08,0.0,2025-04
REC04810,North Medical Center,Orthopedics,NovaMed Solutions,Surgical Supply,Surgical Gloves L,2024-12-14,2027-01-14,761,592,False,413,44,42.3,0.0,2024-12
REC04811,City General Hospital,Emergency,GlobalMed Imports,Diagnostic Kit,Blood Glucose Strip,2024-09-23,2025-08-14,325,74,False,472,46,332.68,0.0,2024-09
REC04812,Metro Health Hub,Oncology,CarePlus Distributors,Surgical Supply,Suture Kit 3-0,2024-12-16,2027-06-10,906,739,False,356,104,326.99,0.0,2024-12
REC04813,Metro Health Hub,Emergency,MedLine Supplies Co.,IV Fluid,Mannitol 20%,2024-12-12,2026-04-11,485,314,False,333,72,47.26,0.0,2024-12
REC04814,City General Hospital,ICU,CarePlus Distributors,Surgical Supply,Sterile Drape,2024-11-28,2026-08-20,630,445,False,410,87,436.82,0.0,2024-11
REC04815,North Medical Center,Pharmacy Store,GlobalMed Imports,Pharmaceutical,Insulin Glargine,2024-09-04,2025-11-29,451,181,False,111,10,67.39,0.0,2024-09
REC04816,Metro Health Hub,General Ward,NovaMed Solutions,Diagnostic Kit,Urine Dipstick,2024-12-31,2025-09-01,244,92,False,318,45,353.86,0.0,2024-12
REC04817,Valley Care Hospital,Pharmacy Store,NovaMed Solutions,Diagnostic Kit,Urine Dipstick,2024-12-05,2025-07-17,224,46,False,372,47,209.9,0.0,2024-12
REC04818,North Medical Center,Orthopedics,PharmaDirect Ltd.,Pharmaceutical,Amlodipine 5mg,2025-03-16,2026-10-05,568,491,False,153,37,40.68,0.0,2025-03
REC04819,North Medical Center,Oncology,NovaMed Solutions,IV Fluid,Mannitol 20%,2024-12-29,2025-10-13,288,134,False,230,41,120.61,0.0,2024-12
REC04820,City General Hospital,Orthopedics,CarePlus Distributors,Pharmaceutical,Metformin 850mg,2024-10-08,2025-09-29,356,120,False,376,110,301.07,0.0,2024-10
REC04821,Sunrise Clinic,Emergency,NovaMed Solutions,PPE,N95 Mask,2025-01-19,2026-08-09,567,434,False,132,3,322.2,0.0,2025-01
REC04822,North Medical Center,Pharmacy Store,GlobalMed Imports,Pharmaceutical,Paracetamol 500mg,2025-04-08,2026-04-17,374,320,False,338,10,230.76,0.0,2025-04
REC04823,Metro Health Hub,Orthopedics,MedLine Supplies Co.,Pharmaceutical,Omeprazole 20mg,2025-01-22,2026-12-15,692,562,False,223,1,165.05,0.0,2025-01
REC04824,Metro Health Hub,Emergency,MedLine Supplies Co.,Diagnostic Kit,COVID Rapid Test,2024-06-06,2025-04-04,302,-58,True,307,47,179.39,8431.33,2024-06
REC04825,Sunrise Clinic,Oncology,GlobalMed Imports,IV Fluid,Mannitol 20%,2025-03-01,2025-12-23,297,205,False,474,31,431.37,0.0,2025-03
REC04826,Sunrise Clinic,Cardiology,PharmaDirect Ltd.,IV Fluid,Ringer Lactate 1L,2025-04-10,2026-03-31,355,303,False,382,4,33.69,0.0,2025-04
REC04827,North Medical Center,ICU,NovaMed Solutions,Surgical Supply,Wound Dressing Pack,2025-01-09,2026-12-07,697,554,False,95,4,295.81,0.0,2025-01
REC04828,Valley Care Hospital,Orthopedics,NovaMed Solutions,PPE,Face Shield,2024-08-09,2025-09-05,392,96,False,233,31,27.52,0.0,2024-08
REC04829,Sunrise Clinic,ICU,CarePlus Distributors,Surgical Supply,Surgical Gloves L,2024-08-06,2027-06-06,1034,735,False,70,5,323.57,0.0,2024-08
